Implement,Test ID,EUDI class,Credimi ready,CAW,MI,MV,MTSL,WU,CDV,Visual evidence,FCAF area,EUDI profile,SUT,Mock/tools raw,Notes,Other fields,Source check
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Familynamebirth_PID_IETF-sd-jwt-vc_001.md"",""WS_RP_DM_IdentifyingData_Familyname_PID_IETF-sd-jwt-vc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_present; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Familynamebirth_PID_IETF-sd-jwt-vc_001
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Familynamebirth_PID_IETF-sd-jwt-vc_002.md"",""WS_RP_DM_IdentifyingData_Familyname_PID_IETF-sd-jwt-vc_004"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_utf8_string; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented, test.WS_RP_DM_IdentifyingData_Familynamebirth_PID_IETF-sd-jwt-vc_001; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Familynamebirth_PID_IETF-sd-jwt-vc_002
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Familynamebirth_PID_ISO-mdoc_001.md"",""WS_RP_DM_IdentifyingData_Familyname_PID_ISO-mdoc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.namespace_element_present; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Familynamebirth_PID_ISO-mdoc_001
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Familynamebirth_PID_ISO-mdoc_002.md"",""WS_RP_DM_IdentifyingData_Familyname_PID_ISO-mdoc_004"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.element_utf8_string; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented, test.WS_RP_DM_IdentifyingData_Familynamebirth_PID_ISO-mdoc_001; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Familynamebirth_PID_ISO-mdoc_002
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Givennamebirth_PID_IETF-sd-jwt-vc_001.md"",""WS_RP_DM_IdentifyingData_Givenname_PID_IETF-sd-jwt-vc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_present; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Givennamebirth_PID_IETF-sd-jwt-vc_001
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Givennamebirth_PID_IETF-sd-jwt-vc_002.md"",""WS_RP_DM_IdentifyingData_Givenname_PID_IETF-sd-jwt-vc_004"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_utf8_string; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented, test.WS_RP_DM_IdentifyingData_Givennamebirth_PID_IETF-sd-jwt-vc_001; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Givennamebirth_PID_IETF-sd-jwt-vc_002
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Givennamebirth_PID_ISO-mdoc_001.md"",""WS_RP_DM_IdentifyingData_Givenname_PID_ISO-mdoc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.namespace_element_present; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Givennamebirth_PID_ISO-mdoc_001
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Givennamebirth_PID_ISO-mdoc_002.md"",""WS_RP_DM_IdentifyingData_Givenname_PID_ISO-mdoc_004"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.element_utf8_string; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented, test.WS_RP_DM_IdentifyingData_Givennamebirth_PID_ISO-mdoc_001; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id differs: WS_RP_DM_IdentifyingData_Givennamebirth_PID_ISO-mdoc_002
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_IETF-sd-jwt-vc_001.md"",""WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_IETF-sd-jwt-vc_001"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_present; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_IETF-sd-jwt-vc_002.md"",""WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_IETF-sd-jwt-vc_002"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_utf8_string; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented, test.WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_IETF-sd-jwt-vc_001; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_ISO-mdoc_001.md"",""WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_ISO-mdoc_001"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.namespace_element_present; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_ISO-mdoc_002.md"",""WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_ISO-mdoc_002"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.element_utf8_string; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented, test.WS_RP_DM_IdentifyingData_Personaladministrativenumber_PID_ISO-mdoc_001; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_001.md"",""WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_001"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_present; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_002.md"",""WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_002"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_type; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented, test.WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_001; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_003.md"",""WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, SD-JWT VC","CDV, 🔎, WU, 📸","validators: sdjwt.claim_integer_allowed; preconditions: pipeline.pid.presentation.sdjwt.all-claims, assertion.pid.presentation.sdjwt.vct-pid, assertion.pid.presentation.sdjwt.required-mandatory-claims-presented, test.WS_RP_DM_IdentifyingData_Sex_PID_IETF-sd-jwt-vc_001; precondition validators: pid.sdjwt_vct_pid, pid.sdjwt_required_mandatory_claims_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: ietf_sd_jwt_vc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_001.md"",""WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_001"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.namespace_element_present; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_002.md"",""WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_002"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.element_cbor_type; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented, test.WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_001; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/DataModel/IdentifyingData/WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_003.md"",""WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_003"")",EUDI_optional,🟢 ready,,,x,,x,x,x,DataModel / IdentifyingData,EUDI_specific,"WS, RP-PI, PID-DM, ISO mdoc","CDV, 🔎, WU, 📸","validators: mdoc.element_unsigned_integer_allowed; preconditions: pipeline.pid.presentation.mdoc.all-claims-elements, assertion.pid.presentation.mdoc.doc-type-pid, assertion.pid.presentation.mdoc.required-mandatory-elements-presented, test.WS_RP_DM_IdentifyingData_Sex_PID_ISO-mdoc_001; precondition validators: pid.mdoc_doc_type, pid.mdoc_required_mandatory_elements_present",🔵 req-class: EUDI_optional; credimi: PR1295 catalog; format: iso_mdoc,source: FCAF repo; credimi-id matches source
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/Interaction/Metadata/WS_RP_IA_Metadata__017.md"",""WS_RP_IA_Metadata_017"")",EUDI_optional,💜 adapt manual,,,x,,x,,x,Interaction / Metadata,EUDI_generic,"WS, RP-PI, OID4VP-IA","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same Interaction / Metadata flow with small request/assert changes,🔵 req-class: EUDI_optional; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__029.md"",""WS_RP_MS_ProtocolMessages_029"")",EUDI_optional,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🔵 req-class: EUDI_optional; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__030.md"",""WS_RP_MS_ProtocolMessages_030"")",EUDI_optional,💜 adapt manual,,,x,,x,,x,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same MessageStructure / ProtocolMessages flow with small request/assert changes; source trigger: click link / scan QR code,🔵 req-class: EUDI_optional; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/MessageStructure/ProtocolMessages/WS_RP_MS_ProtocolMessages__095.md"",""WS_RP_MS_ProtocolMessages_095"")",EUDI_optional,🔴 missing,,,,,,,,MessageStructure / ProtocolMessages,EUDI_generic,"WS, RP-PI, OID4VP-PM",,validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295,🔵 req-class: EUDI_optional; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
